"","id","year","title","imdbid","rating","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"174",5888,1923,"La souriante Madame Beudet",13626,3,"tt0013626","short","The Smiling Madame Beudet","La souriante Madame Beudet",0,"1923","\N","38","Drama,Short"
"175",5949,1923,"Our Hospitality",14341,0,"tt0014341","movie","Our Hospitality","Our Hospitality",0,"1923","\N","65","Comedy,Romance,Thriller"
"176",8947,1923,"A Woman of Paris",14624,2,"tt0014624","movie","A Woman of Paris: A Drama of Fate","A Woman of Paris: A Drama of Fate",0,"1923","\N","82","Drama,Romance"
"177",1337,1924,"Die Nibelungen",15175,2,"tt0015175","movie","Die Nibelungen: Siegfried","Die Nibelungen: Siegfried",0,"1924","\N","143","Adventure,Drama,Fantasy"
"178",1338,1924,"Kriemhild&#39;s Revenge",15174,2,"tt0015174","movie","Die Nibelungen: Kriemhild's Revenge","Die Nibelungen: Kriemhilds Rache",0,"1924","\N","129","Adventure,Drama,Fantasy"
"179",1264,1924,"Thief of Bagdad, The",15400,0,"tt0015400","movie","The Thief of Bagdad","The Thief of Bagdad",0,"1924","\N","155","Adventure,Family,Fantasy"
"180",1960,1924,"Wild Oranges",15498,0,"tt0015498","movie","Wild Oranges","Wild Oranges",0,"1924","\N","88","Drama,Romance"
"181",2009,1924,"Navigator, The",15163,0,"tt0015163","movie","The Navigator","The Navigator",0,"1924","\N","59","Action,Comedy,Romance"
"182",2011,1924,"Sherlock Jr.",15324,0,"tt0015324","movie","Sherlock Jr.","Sherlock Jr.",0,"1924","\N","45","Action,Comedy,Romance"
"183",2016,1924,"Girl Shy",14945,0,"tt0014945","movie","Girl Shy","Girl Shy",0,"1924","\N","87","Comedy,Romance"
"184",2020,1924,"Manhandled",15116,3,"tt0015116","movie","Manhandled","Manhandled",0,"1924","\N","75","Comedy,Drama"
"185",2413,1924,"Great White Silence, The",1764657,0,"tt1764657","movie","The Great White Silence","The Great White Silence",0,"1922","\N","80","Documentary"
"186",6209,1924,"Help!",13845,0,"tt0013845","short","Help!","Au secours!",0,"1924","\N","18","Comedy,Horror,Mystery"
"187",8458,1924,"Greed",15881,3,"tt0015881","movie","Greed","Greed",0,"1924","\N","140","Drama,Thriller,Western"
"188",1305,1925,"Phantom of the Opera, The",16220,2,"tt0016220","movie","The Phantom of the Opera","The Phantom of the Opera",0,"1925","\N","93","Horror"
"189",1308,1925,"Battleship Potemkin",15648,0,"tt0015648","movie","Battleship Potemkin","Bronenosets Potemkin",0,"1925","\N","75","Drama,History,Thriller"
"190",1309,1925,"Gold Rush, The",15864,0,"tt0015864","movie","The Gold Rush","The Gold Rush",0,"1925","\N","95","Adventure,Comedy,Drama"
"191",1978,1925,"Go West",15863,0,"tt0015863","movie","Go West","Go West",0,"1925","\N","69","Comedy,Western"
"192",2012,1925,"Freshman, The",15841,0,"tt0015841","movie","The Freshman","The Freshman",0,"1925","\N","77","Comedy,Family,Romance"
"193",3077,1925,"Seven Chances",16332,0,"tt0016332","movie","Seven Chances","Seven Chances",0,"1925","\N","56","Comedy,Romance"
"194",5514,1925,"Lost World, The",16039,2,"tt0016039","movie","The Lost World","The Lost World",0,"1925","\N","110","Adventure,Fantasy,Sci-Fi"
"195",5962,1925,"Big Parade, The",15624,2,"tt0015624","movie","The Big Parade","The Big Parade",0,"1925","\N","151","Drama,Romance,War"
"196",5991,1925,"Stachka",15361,0,"tt0015361","movie","Strike","Stachka",0,"1925","\N","82","Drama"
"197",1334,1926,"Temptress, The",17449,1,"tt0017449","movie","The Temptress","The Temptress",0,"1926","\N","62","Drama,Romance"
"198",1260,1926,"Flesh and the Devil",16884,1,"tt0016884","movie","Flesh and the Devil","Flesh and the Devil",0,"1926","\N","112","Drama"
"199",1310,1926,"General, The",17925,0,"tt0017925","movie","The General","The General",0,"1926","\N","78","Action,Adventure,Comedy"
"200",1966,1926,"For Heaven&#39;s Sake",16895,0,"tt0016895","movie","For Heaven's Sake","For Heaven's Sake",0,"1926","\N","58","Action,Comedy,Romance"
"201",3217,1926,"So&#39;s Your Old Man",17410,3,"tt0017410","movie","So's Your Old Man","So's Your Old Man",0,"1926","\N","67","Comedy,Romance"
"202",5974,1926,"Die Abenteuer des Prinzen Achmed",15532,1,"tt0015532","movie","The Adventures of Prince Achmed","Die Abenteuer des Prinzen Achmed",0,"1926","\N","80","Adventure,Animation,Family"
"203",1227,1927,"It",18033,3,"tt0018033","movie","It","It",0,"1927","\N","72","Comedy,Romance"
"204",1267,1927,"Metropolis",17136,1,"tt0017136","movie","Metropolis","Metropolis",0,"1927","\N","153","Drama,Sci-Fi"
"205",1312,1927,"Abel Gance&#39;s Napoleon",18192,2,"tt0018192","movie","Napoleon","Napoléon vu par Abel Gance",0,"1927","\N","330","Biography,Drama,History"
"206",1311,1927,"Unknown, The",18528,0,"tt0018528","movie","The Unknown","The Unknown",0,"1927","\N","68","Drama,Horror,Romance"
"207",1632,1927,"Sunrise: A Song of Two Humans",18455,2,"tt0018455","movie","Sunrise","Sunrise: A Song of Two Humans",0,"1927","\N","94","Drama,Romance"
"208",1964,1927,"Kid Brother, The",18051,0,"tt0018051","movie","The Kid Brother","The Kid Brother",0,"1927","\N","82","Comedy,Drama,Family"
"209",1982,1927,"Nevada",18199,0,"tt0018199","movie","Nevada","Nevada",0,"1927","\N","70","Western"
"210",2010,1927,"My Best Girl",18183,3,"tt0018183","movie","My Best Girl","My Best Girl",0,"1927","\N","80","Comedy,Romance"
"211",3118,1927,"Wings",18578,1,"tt0018578","movie","Wings","Wings",0,"1927","\N","144","Action,Drama,Romance"
"212",5975,1927,"Jazz Singer, The",18037,1,"tt0018037","movie","The Jazz Singer","The Jazz Singer",0,"1927","\N","88","Drama,Music,Musical"
"213",7324,1927,"Downhill [When Boys Leave Home]",17825,1,"tt0017825","movie","Downhill","Downhill",0,"1927","\N","80","Adventure,Drama,Thriller"
"214",11142,1927,"Cat and the Canary, The",17739,3,"tt0017739","movie","The Cat and the Canary","The Cat and the Canary",0,"1927","\N","108","Comedy,Horror,Mystery"
"215",1314,1928,"Passion of Joan of Arc, The",19254,0,"tt0019254","movie","The Passion of Joan of Arc","La passion de Jeanne d'Arc",0,"1928","\N","110","Biography,Drama,History"
"216",1963,1928,"Speedy",19412,0,"tt0019412","movie","Speedy","Speedy",0,"1928","\N","85","Action,Comedy,Family"
"217",1968,1928,"Circus, The",18773,0,"tt0018773","movie","The Circus","The Circus",0,"1928","\N","72","Comedy,Family,Romance"
"218",1970,1928,"Cameraman, The",18742,0,"tt0018742","movie","The Cameraman","The Cameraman",0,"1928","\N","76","Comedy,Drama,Family"
"219",1971,1928,"Steamboat Bill, Jr.",19421,0,"tt0019421","movie","Steamboat Bill, Jr.","Steamboat Bill, Jr.",0,"1928","\N","70","Action,Comedy,Drama"
"220",1972,1928,"Racket, The",19304,0,"tt0019304","movie","The Racket","The Racket",0,"1928","\N","84","Crime,Drama,Film-Noir"
"221",1977,1928,"Beggars of Life",18684,0,"tt0018684","movie","Beggars of Life","Beggars of Life",0,"1928","\N","84","Adventure,Crime,Drama"
"222",1979,1928,"Power of the Press, The",19290,1,"tt0019290","movie","The Power of the Press","The Power of the Press",0,"1928","\N","62","Drama"
"223",1980,1928,"A Girl in Every Port",18937,0,"tt0018937","movie","A Girl in Every Port","A Girl in Every Port",0,"1928","\N","78","Action,Adventure,Comedy"
"224",2013,1928,"Patsy, The",19258,3,"tt0019258","movie","The Patsy","The Patsy",0,"1928","\N","78","Comedy,Drama,Romance"
"225",2017,1928,"While the City Sleeps",19571,2,"tt0019571","movie","While the City Sleeps","While the City Sleeps",0,"1928","\N","66","Action,Crime,Drama"
"226",2021,1928,"Man Who Laughs, The",19130,2,"tt0019130","movie","The Man Who Laughs","The Man Who Laughs",0,"1928","\N","110","Drama,Horror,Mystery"
"227",5912,1928,"Crowd, The",18806,1,"tt0018806","movie","The Crowd","The Crowd",0,"1928","\N","98","Drama,Romance"
"228",5984,1928,"Docks of New York, The",18839,2,"tt0018839","movie","The Docks of New York","The Docks of New York",0,"1928","\N","76","Crime,Drama,Film-Noir"
"229",9314,1928,"Our Dancing Daughters",19237,2,"tt0019237","movie","Our Dancing Daughters","Our Dancing Daughters",0,"1928","\N","85","Drama"
"230",1313,1929,"Un chien andalou",20530,0,"tt0020530","short","An Andalusian Dog","Un chien andalou",0,"1929","\N","16","Fantasy,Horror,Short"
"231",1953,1929,"Cocoanuts, The",19777,2,"tt0019777","movie","The Cocoanuts","The Cocoanuts",0,"1929","\N","96","Comedy,Musical,Romance"
"232",1962,1929,"Welcome Danger",20572,0,"tt0020572","movie","Welcome Danger","Welcome Danger",0,"1929","\N","113","Comedy"
"233",2324,1929,"Pandora&#39;s Box (Die B&uuml;chse der Pandora)",18737,3,"tt0018737","movie","Pandora's Box","Die Büchse der Pandora",0,"1929","\N","109","Crime,Drama,Romance"
"234",3897,1929,"Man with a Movie Camera",19760,0,"tt0019760","movie","Man with a Movie Camera","Chelovek s kino-apparatom",0,"1929","\N","68","Documentary"
"235",5979,1929,"Blackmail",19702,2,"tt0019702","movie","Blackmail","Blackmail",0,"1929","\N","85","Crime,Drama,Thriller"
"236",6046,1929,"Throw of the Dice",20286,0,"tt0020286","movie","A Throw of Dice","Prapanch Pash",0,"1929","\N","74","Adventure,Drama,Romance"
"237",7287,1929,"Juno and the Paycock [The Shame of Mary Boyle]",21015,3,"tt0021015","movie","Juno and the Paycock","Juno and the Paycock",0,"1929","\N","85","Comedy,Drama"
"238",8464,1929,"Broadway Melody",19729,3,"tt0019729","movie","The Broadway Melody","The Broadway Melody",0,"1929","\N","100","Drama,Musical,Romance"
"239",1315,1930,"Blue Angel, The",20697,1,"tt0020697","movie","The Blue Angel","Der blaue Engel",0,"1930","\N","104","Drama,Music"
"240",1316,1930,"All Quiet on the Western Front",20629,0,"tt0020629","movie","All Quiet on the Western Front","All Quiet on the Western Front",0,"1930","\N","152","Drama,War"
"241",1326,1930,"Anna Christie",20641,3,"tt0020641","movie","Anna Christie","Anna Christie",0,"1930","\N","89","Drama,Romance"
"242",3713,1930,"Ladies of Leisure",21040,3,"tt0021040","movie","Ladies of Leisure","Ladies of Leisure",0,"1930","\N","99","Drama,Romance"
"243",3871,1930,"L&#39;Age d&#39;Or",21577,0,"tt0021577","movie","The Golden Age","L'âge d'or",0,"1930","\N","60","Comedy,Drama"
"244",3865,1930,"Morocco",21156,1,"tt0021156","movie","Morocco","Morocco",0,"1930","\N","92","Drama,Romance"
"245",3927,1930,"Min and Bill",21148,3,"tt0021148","movie","Min and Bill","Min and Bill",0,"1930","\N","69","Comedy,Drama"
"246",4253,1930,"Be Yourself",20670,2,"tt0020670","movie","Be Yourself!","Be Yourself!",0,"1930","\N","65","Comedy,Musical"
"247",6782,1930,"Bat Whispers, The",20668,3,"tt0020668","movie","The Bat Whispers","The Bat Whispers",0,"1930","\N","83","Crime,Drama,Horror"
"248",7291,1930,"Murder!",21165,3,"tt0021165","movie","Murder!","Murder!",0,"1930","\N","104","Crime,Mystery,Thriller"
"249",8463,1930,"Animal Crackers",20640,3,"tt0020640","movie","Animal Crackers","Animal Crackers",0,"1930","\N","97","Comedy,Family,Musical"
"250",610,1931,"M",22100,3,"tt0022100","movie","M","M - Eine Stadt sucht einen Mörder",0,"1931","\N","117","Crime,Mystery,Thriller"
"251",628,1931,"M&auml;dchen in Uniform",22183,3,"tt0022183","movie","Mädchen in Uniform","Mädchen in Uniform",0,"1931","\N","88","Drama,Romance"
"252",636,1931,"Night Nurse",22208,3,"tt0022208","movie","Night Nurse","Night Nurse",0,"1931","\N","72","Comedy,Crime,Drama"
"253",1317,1931,"Frankenstein",21884,1,"tt0021884","movie","Frankenstein","Frankenstein",0,"1931","\N","70","Drama,Horror,Sci-Fi"
"254",1327,1931,"Anna Christie",20642,3,"tt0020642","movie","Anna Christie","Anna Christie",0,"1930","\N","85","Drama"
"255",1333,1931,"Mata Hari",23196,3,"tt0023196","movie","Mata Hari","Mata Hari",0,"1931","\N","89","Crime,Drama,Romance"
"256",1633,1931,"Tabu: A Story of the South Seas",22458,0,"tt0022458","movie","Tabu: A Story of the South Seas","Tabu: A Story of the South Seas",0,"1931","\N","86","Adventure,Drama,Romance"
"257",1828,1931,"Indiscreet",22000,3,"tt0022000","movie","Indiscreet","Indiscreet",0,"1931","\N","92","Comedy,Musical,Romance"
"258",1956,1931,"Last Flight, The",22054,0,"tt0022054","movie","The Last Flight","The Last Flight",0,"1931","\N","76","Drama"
"259",1974,1931,"Pardon Us",22251,0,"tt0022251","movie","Pardon Us","Pardon Us",0,"1931","\N","56","Comedy,Crime,Drama"
"260",1985,1931,"Dracula",21814,2,"tt0021814","movie","Dracula","Dracula",0,"1931","\N","75","Drama,Fantasy,Horror"
"261",2384,1931,"Monkey Business",22158,1,"tt0022158","movie","Monkey Business","Monkey Business",0,"1931","\N","77","Comedy,Family,Musical"
"262",2705,1931,"City Lights",21749,3,"tt0021749","movie","City Lights","City Lights",0,"1931","\N","87","Comedy,Drama,Romance"
"263",4243,1931,"Smiling Lieutenant, The",22074,2,"tt0022074","movie","The Smiling Lieutenant","The Smiling Lieutenant",0,"1931","\N","93","Comedy,Musical,Romance"
"264",5741,1931,"Cheat, The",21735,3,"tt0021735","movie","The Cheat","The Cheat",0,"1931","\N","74","Drama,Romance"
"265",5934,1931,"Public Enemy, The",22286,3,"tt0022286","movie","The Public Enemy","The Public Enemy",0,"1931","\N","83","Crime,Drama"
"266",6030,1931,"La Chienne",21739,3,"tt0021739","movie","La Chienne","La chienne",0,"1931","\N","91","Crime,Drama"
"267",6031,1931,"A Nous la Liberte",22599,1,"tt0022599","movie","À Nous la Liberté","À nous la liberté",0,"1931","\N","83","Comedy,Musical"
"268",6043,1931,"Little Caesar",21079,1,"tt0021079","movie","Little Caesar","Little Caesar",0,"1931","\N","79","Action,Crime,Drama"
"269",7294,1931,"Skin Game, The",22395,3,"tt0022395","movie","The Skin Game","The Skin Game",0,"1931","\N","85","Drama"
"270",7296,1931,"Rich and Strange [East of Shanghai]",23395,2,"tt0023395","movie","East of Shanghai","Rich and Strange",0,"1931","\N","110","Comedy,Drama,Romance"
"271",8213,1931,"Dracula",21815,3,"tt0021815","movie","Drácula","Drácula",0,"1931","\N","104","Drama,Fantasy,Horror"
"272",8467,1931,"Cimarron",21746,3,"tt0021746","movie","Cimarron","Cimarron",0,"1931","\N","123","Drama,Western"
"273",8557,1931,"Hyppolit a lakaj",21985,1,"tt0021985","movie","Hyppolit, the Butler","Hyppolit a lakáj",0,"1931","\N","72","Comedy"
"274",9095,1931,"Skippy",22397,3,"tt0022397","movie","Skippy","Skippy",0,"1931","\N","85","Comedy,Drama,Family"
"275",9110,1931,"Champ, The",21730,1,"tt0021730","movie","The Champ","The Champ",0,"1931","\N","86","Drama,Family,Sport"
"276",1318,1932,"I Am a Fugitive from a Chain Gang",23042,1,"tt0023042","movie","I Am a Fugitive from a Chain Gang","I Am a Fugitive from a Chain Gang",0,"1932","\N","92","Crime,Drama,Film-Noir"
"277",1328,1932,"Grand Hotel",22958,3,"tt0022958","movie","Grand Hotel","Grand Hotel",0,"1932","\N","112","Drama,Romance"
"278",1983,1932,"Age of Consent, The",22614,2,"tt0022614","movie","The Age of Consent","The Age of Consent",0,"1932","\N","63","Drama,Romance"
"279",2383,1932,"Horse Feathers",23027,1,"tt0023027","movie","Horse Feathers","Horse Feathers",0,"1932","\N","68","Comedy,Family,Musical"
"280",2550,1932,"White Zombie",23694,0,"tt0023694","movie","White Zombie","White Zombie",0,"1932","\N","69","Horror"
"281",2767,1932,"Boudu Saved from Drowning",22718,1,"tt0022718","movie","Boudu Saved from Drowning","Boudu sauvé des eaux",0,"1932","\N","85","Comedy"
"282",3530,1932,"I Was Born, But...",23634,1,"tt0023634","movie","I Was Born, But...","Otona no miru ehon - Umarete wa mita keredo",0,"1932","\N","90","Comedy,Drama"
"283",3658,1932,"Most Dangerous Game, The",23238,0,"tt0023238","movie","The Most Dangerous Game","The Most Dangerous Game",0,"1932","\N","63","Action,Adventure,Horror"
"284",3659,1932,"Freaks",22913,2,"tt0022913","movie","Freaks","Freaks",0,"1932","\N","64","Drama,Horror"
"285",3844,1932,"Island of Lost Souls",24188,1,"tt0024188","movie","Island of Lost Souls","Island of Lost Souls",0,"1932","\N","70","Film-Noir,Horror,Sci-Fi"
"286",4775,1932,"Old Dark House, The",23293,3,"tt0023293","movie","The Old Dark House","The Old Dark House",0,"1932","\N","72","Adventure,Comedy,Drama"
"287",5742,1932,"Merrily We Go to Hell",23213,3,"tt0023213","movie","Merrily We Go to Hell","Merrily We Go to Hell",0,"1932","\N","83","Comedy,Drama,Romance"
"288",5783,1932,"Girl from Calgary, The",22940,2,"tt0022940","movie","The Girl from Calgary","The Girl from Calgary",0,"1932","\N","64","Comedy,Musical"
"289",5910,1932,"Vampyr",23649,3,"tt0023649","movie","Vampyr","Vampyr",0,"1932","\N","75","Fantasy,Horror"
"290",5929,1932,"Shanghai Express",23458,3,"tt0023458","movie","Shanghai Express","Shanghai Express",0,"1932","\N","82","Adventure,Drama,Film-Noir"
"291",6051,1932,"Three on a Match",23590,3,"tt0023590","movie","Three on a Match","Three on a Match",0,"1932","\N","63","Crime,Drama,Romance"
"292",6052,1932,"Love Me Tonight",23158,2,"tt0023158","movie","Love Me Tonight","Love Me Tonight",0,"1932","\N","104","Comedy,Musical,Romance"
"293",6063,1932,"Scarface",23427,1,"tt0023427","movie","Scarface","Scarface",0,"1932","\N","93","Action,Crime,Drama"
"294",6092,1932,"Red-Headed Woman",23385,3,"tt0023385","movie","Red-Headed Woman","Red-Headed Woman",0,"1932","\N","79","Comedy,Drama,Romance"
"295",6176,1932,"Death Kiss, The",23935,1,"tt0023935","movie","The Death Kiss","The Death Kiss",0,"1932","\N","75","Comedy,Crime,Drama"
"296",6852,1932,"Thirteen Women",23582,3,"tt0023582","movie","Thirteen Women","Thirteen Women",0,"1932","\N","73","Crime,Drama,Horror"
"297",6990,1932,"Blue Light (Das Blaue Licht), The",22694,1,"tt0022694","movie","The Blue Light","Das blaue Licht - Eine Berglegende aus den Dolomiten",0,"1932","\N","85","Drama,Fantasy,Mystery"
"298",7301,1932,"Number 17",23285,0,"tt0023285","movie","Number 17","Number Seventeen",0,"1932","\N","66","Crime,Mystery,Thriller"
"299",10705,1932,"Bitter Tea of General Yen, The",23814,3,"tt0023814","movie","The Bitter Tea of General Yen","The Bitter Tea of General Yen",0,"1932","\N","88","Drama,Romance,War"
"300",802,1933,"Footlight Parade",24028,3,"tt0024028","movie","Footlight Parade","Footlight Parade",0,"1933","\N","104","Comedy,Musical,Romance"
"301",1330,1933,"Queen Christina",24481,3,"tt0024481","movie","Queen Christina","Queen Christina",0,"1933","\N","99","Biography,Drama,Romance"
"302",1248,1933,"Private Life of Henry VIII., The",24473,1,"tt0024473","movie","The Private Life of Henry VIII","The Private Life of Henry VIII",0,"1933","\N","97","Drama"
"303",2229,1933,"King Kong",24216,0,"tt0024216","movie","King Kong","King Kong",0,"1933","\N","100","Adventure,Horror,Sci-Fi"
"304",2231,1933,"Little Women",24264,3,"tt0024264","movie","Little Women","Little Women",0,"1933","\N","115","Drama,Family,Romance"
