id,title,imdbid,year,rating
8354,"Years Between, The",0039112,1946,3
9182,Great Expectations,0038574,1946,2
10597,She-Wolf of London,0038934,1946,3
1211,Black Narcissus,0039192,1947,3
1235,"Exile, The",0039360,1947,1
1278,Odd Man Out,0039677,1947,2
1679,Good News,0039431,1947,2
1681,"Shocking Miss Pilgrim, The",0039819,1947,3
2287,"Egg and I, The",0039349,1947,3
2330,"Paradine Case, The",0039694,1947,2
3047,"Ghost and Mrs. Muir, The",0039420,1947,3
3112,Gunfighters,0039441,1947,2
4411,Crossfire,0039286,1947,2
5779,Calendar Girl,0039236,1947,2
6550,Build My Gallows High,0039689,1947,2
7432,Nada,0039650,1947,3
8053,Fun &amp; Fancy Free,0039404,1947,1
8619,Body and Soul,0039204,1947,3
8646,Dishonored Lady,0039324,1947,3
8729,"Unfinished Dance, The",0039938,1947,3
8756,"Lady from Shanghai, The",0040525,1947,0
8989,Miracle on 34th Street,0039628,1947,3
9598,Gentleman&#39;s Agreement,0039416,1947,1
10350,"Voice of the Turtle, The",0039969,1947,3
10523,Dark Passage,0039302,1947,2
10635,Monsieur Verdoux,0039631,1947,3
1320,Red River,0040724,1948,0
1229,"Red Shoes, The",0040725,1948,3
1232,Hamlet,0040416,1948,1
1236,Bonnie Prince Charlie,0040183,1948,2
1241,Enchantment,0040321,1948,3
1262,Anna Karenina,0040098,1948,2
1354,Command Decision,0040242,1948,0
1601,Rudolph the Red-Nosed Reindeer,0156031,1948,0
1677,Easter Parade,0040308,1948,3
2040,Rope,0040746,1948,0
2098,"Snake Pit, The",0040806,1948,3
2256,Casbah,0040214,1948,1
2300,"Fuller Brush Man, The",0040379,1948,1
2445,Mr. Blandings Builds His Dream House,0040613,1948,3
3239,"Treasure of the Sierra Madre, The",0040897,1948,0
4390,I Remember Mama,0040458,1948,3
4944,Act of Violence,0041088,1948,2
5115,Call Northside 777,0040202,1948,1
6363,Joan of Arc,0040491,1948,3
6517,Bicycle Thieves,0040522,1948,2
8054,Melody Time,0040580,1948,1
8264,Macbeth,0040558,1948,1
8559,It Happened in Europe,0039949,1948,0
10163,Abbott and Costello Meet Frankenstein,0040068,1948,3
10359,"Naked City, The",0040636,1948,1
10524,Key Largo,0040506,1948,3
10599,Brighton Rock,0039220,1948,3
10667,Spring in a Small Town - &amp;#26149;&amp;#20043;&amp;#22478;&amp;#23567;,0189219,1948,3
611,"Third Man, The",0041959,1949,0
1684,"Barkleys of Broadway, The",0041158,1949,3
1690,On the Town,0041716,1949,3
1716,Adam&#39;s Rib,0041090,1949,3
1736,Pinky,0041746,1949,3
1841,Caught,0040221,1949,3
1986,"Set-Up, The",0041859,1949,0
2232,Little Women,0041594,1949,3
2651,Mighty Joe Young,0041650,1949,0
2849,"Man on the Eiffel Tower, The",0041628,1949,2
3539,Late Spring,0041154,1949,3
3967,A Letter to Three Wives,0041587,1949,3
4008,Kind Hearts and Coronets,0041546,1949,1
4554,"Fountainhead, The",0041386,1949,1
6358,"Heiress, The",0041452,1949,3
7018,I Was a Male War Bride,0041498,1949,2
7059,"Adventures of Ichabod and Mr. Toad, The",0041094,1949,0
7341,Under Capricorn,0042004,1949,3
9597,All the King&#39;s Men,0041113,1949,1
9702,Tarzan&#39;s Magic Fountain,0041947,1949,0
9982,Jour de Fete,0040497,1949,0
10135,Flame of My Love,0042031,1949,3
10174,Flamingo Road,0041373,1949,3
10420,Come to the Stable,0041257,1949,3
139,All About Eve,0042192,1950,3
608,Sunset Blvd.,0043014,1950,3
1057,Cinderella,0042332,1950,3
1402,Rashomon,0042876,1950,0
1678,Summer Stock,0043012,1950,3
2099,"Asphalt Jungle, The",0042208,1950,1
2596,Harvey,0042546,1950,2
3295,Orpheus,0041719,1950,2
3990,Born Yesterday,0042276,1950,3
4031,"Flying Saucer, The",0042469,1950,1
4417,In a Lonely Place,0042593,1950,2
4521,Odette,0043871,1950,3
5232,No Way Out,0042792,1950,3
5350,D.O.A.,0042369,1950,1
6233,Stage Fright,0042994,1950,3
7144,Scandal,0042958,1950,3
7836,Les enfants terribles,0042436,1950,3
8363,Three Secrets,0043045,1950,3
9700,Tarzan and the Slave Girl,0043025,1950,0
10059,Caged,0042296,1950,3
10181,Panic in the Streets,0042832,1950,0
10663,Gun Crazy,0042530,1950,3
10799,Winchester &#39;73,0043137,1950,1
871,Ace In The Hole,0043338,1951,2
1417,Strangers on a Train,0044079,1951,2
1207,Alice in Wonderland,0043274,1951,3
1491,"African Queen, The",0043265,1951,0
1916,"Day the Earth Stood Still, The",0043456,1951,3
2930,A Streetcar Named Desire,0044081,1951,3
2977,Show Boat,0044030,1951,3
2989,Diary of a Country Priest,0042619,1951,1
3389,An American in Paris,0043278,1951,1
3222,Early Summer,0043313,1951,3
3293,"Thing from Another World, The",0044121,1951,1
3825,Bellissima,0043332,1951,3
4510,Take Care of My Little Girl,0044100,1951,3
5092,Quo Vadis,0043949,1951,3
5739,Cause for Alarm!,0043390,1951,3
6498,Westward the Women,0044205,1951,3
7157,"Idiot, The",0043614,1951,3
7435,Surcos,0044092,1951,3
9703,Tarzan&#39;s Peril,0043695,1951,1
612,Singin&#39; in the Rain,0045152,1952,3
1243,"Magic Box, The",0043769,1952,2
1465,"Big Sky, The",0044419,1952,0
1689,Lovely to Look at,0044855,1952,3
2704,High Noon,0044706,1952,2
2737,"Quiet Man, The",0045061,1952,1
3403,Clash by Night,0044502,1952,3
5972,Forbidden Games,0043686,1952,3
6917,Limelight,0044837,1952,1
6941,"Snows of Kilimanjaro, The",0045162,1952,1
7162,Ikiru,0044741,1952,1
7323,"Bad and the Beautiful, The",0044391,1952,2
8241,Europe &#39;51,0043511,1952,3
9596,"Greatest Show on Earth, The",0044672,1952,2
9701,Tarzan&#39;s Savage Fury,0045220,1952,0
9955,Parasakthi,0215033,1952,2
9975,"Story of Robin Hood and His Merrie Men, The",0045197,1952,3
10402,"Sound Barrier, The",0044446,1952,3
10526,Ivanhoe,0044760,1952,2
1272,Julius Caesar,0045943,1953,1
1118,Peter Pan,0046183,1953,3
1444,Le Salaire de la Peur,0046268,1953,1
1554,Roman holiday,0046250,1953,3
1362,Mogambo,0046085,1953,2
1630,Tokyo Story,0046438,1953,3
1692,"Band Wagon, The",0045537,1953,1
1883,Stalag 17,0046359,1953,0
2375,"War of the Worlds, The",0046534,1953,1
2427,Calamity Jane,0045591,1953,3
2547,Gentlemen Prefer Blondes,0045810,1953,3
2553,"Cruel Sea, The",0045659,1953,3
3124,Miss Sadie Thompson,0046076,1953,3
3125,Salome,0046269,1953,3
3303,Shane,0046303,1953,1
3958,Mesa of Lost Women,0046066,1953,1
4071,From Here to Eternity,0045793,1953,3
4301,"Hitch-Hiker, The",0045877,1953,0
4616,I Confess,0045897,1953,1
4854,"Big Heat, The",0045555,1953,3
4909,How to Marry a Millionaire,0045891,1953,3
5366,Fear and Desire,0045758,1953,0
5736,Pickup on South Street,0046187,1953,3
5937,Mr. Hulot&#39;s Holiday,0046487,1953,3
5973,Ugetsu,0046478,1953,2
5998,Summer with Monika,0046345,1953,3
6797,Glen or Glenda,0045826,1953,0
7693,"Wild One, The",0047677,1953,1
7900,"Beast from 20,000 Fathoms, The",0045546,1953,1
8011,Inferno,0045911,1953,0
8466,"5,000 Fingers of Dr. T., The",0045464,1953,0
8634,It Came from Outer Space,0045920,1953,2
9004,"earrings of Madame de..., The",0046022,1953,3
9290,House of Wax,0045888,1953,3
9704,Tarzan and the She-Devil,0046404,1953,1
10171,Cat Women of the Moon,0045609,1953,3
10654,"Man Between, The",0046031,1953,3
11188,"Naked Spur, The",0044953,1953,0
586,Phffft,0047349,1954,2
657,Touchez pas au grisbi,0046451,1954,1
1351,Seven Brides for Seven Brothers,0047472,1954,3
1391,White Christmas,0047673,1954,3
1694,Johnny Guitar,0047136,1954,2
1812,On the Waterfront,0047296,1954,0
1965,20000 Leagues Under the Sea,0046672,1954,0
2132,Rear Window,0047396,1954,3
2158,Them!,0047573,1954,1
2294,Sabrina,0047437,1954,3
2426,Hobson&#39;s Choice,0047094,1954,3
2746,Knock on Wood,0047152,1954,1
3337,Dial M for Murder,0046912,1954,0
3600,Shichinin no samurai,0047478,1954,0
3674,A Star Is Born,0047522,1954,1
3925,Executive Suite,0046963,1954,2
3954,Journey to Italy,0046511,1954,3
3993,"Glenn Miller Story, The",0047030,1954,2
4048,Three Coins in the Fountain,0047580,1954,3
4710,Late Chrysanthemuns,0046750,1954,3
4883,Creature from the Black Lagoon,0046876,1954,0
5124,Attila,0046731,1954,2
5356,Salt of the Earth,0047443,1954,3
5505,Gojira,0047034,1954,1
7346,Animal Farm,0047834,1954,0
7580,Uwasa no onna,0047638,1954,3
7610,Comicos,0045665,1954,3
8109,An American in Rome,0046705,1954,1
8441,Carmen Jones,0046828,1954,3
9054,Miseria e nobilta,0047238,1954,3
9176,Jail Bait,0047127,1954,3
9567,"Caine Mutiny, The",0046816,1954,1
10286,Senso,0047469,1954,1
11187,Silver Lode,0047495,1954,2
782,To Catch a Thief,0048728,1955,3
878,"Night of the Hunter, The",0048424,1955,3
1170,Lady and the Tramp,0048280,1955,2
1693,Daddy Long Legs,0047969,1955,3
1735,Sommarnattens leende (Smiles of a Summer Night),0048641,1955,2
1827,"Ladykillers, The",0048281,1955,3
2115,Guys and Dolls,0048140,1955,3
2344,Diabolique,0046911,1955,3
2552,"Dam Busters, The",0046889,1955,1
2926,Rebel Without a Cause,0048545,1955,1
3158,"Fast and the Furious, The",0046969,1955,3
3339,"Big Combo, The",0047878,1955,2
3404,Rififi,0048021,1955,1
3739,We&#39;re No Angels,0048801,1955,3
4073,Bride of the Monster,0047898,1955,3
4108,Tarantula,0048696,1955,0
4442,Marty,0048356,1955,3
4754,Oklahoma!,0048445,1955,3
4896,"Seven Year Itch, The",0048605,1955,1
5165,Summertime,0048673,1955,3
5403,Killer&#39;s Kiss,0048254,1955,1
5471,Pather Panchali,0048473,1955,3
6055,Godzilla Raids Again,0048127,1955,2
6468,This Island Earth,0047577,1955,0
6481,"Glass Slipper, The",0048124,1955,3
6615,My Sister Eileen,0048401,1955,3
7262,"Prisoner, The",0048512,1955,0
7360,"Trouble with Harry, The",0048750,1955,2
7797,"Prodigal, The",0048517,1955,3
7878,Les grandes manoeuvres,0048133,1955,3
8014,Not as a Stranger,0048432,1955,2
10340,Le amiche,0047821,1955,3
10342,All That Heaven Allows,0047811,1955,3
10354,Lola Mont&egrave;s,0048308,1955,3
10527,Bad Day at Black Rock,0047849,1955,0
10662,Richard III,0049674,1955,3
10781,School for Love,0048103,1955,3
11179,"Man from Laramie, The",0048342,1955,2
357,"Searchers, The",0049730,1956,3
1559,"Spanish Gardener, The",0049787,1956,2
1216,"Bad Seed, The",0048977,1956,3
1092,"King and I, The",0049408,1956,2
1545,"Iron Petticoat, The",0049369,1956,1
2219,"Wrong Man, The",0051207,1956,1
2306,Forbidden Planet,0049223,1956,0
2647,Gunslinger,0049287,1956,3
2698,Invasion of the Body Snatchers,0049366,1956,3
2730,"Court Jester, The",0049096,1956,2
2861,War and Peace,0049934,1956,3
2904,Bigger Than Life,0049010,1956,0
3076,"Ten Commandments, The",0049833,1956,2
3409,...And God Created Woman,0049189,1956,3
3981,Around the World in Eighty Days,0048960,1956,0
4245,"Proud and Profane, The",0049640,1956,3
4402,Indestructible Man,0049363,1956,1
4670,Bus Stop,0049038,1956,3
5414,"Killing, The",0049406,1956,1
5470,Aparajito,0048956,1956,3
5555,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,0049902,1956,0
6064,Rodan,0049782,1956,1
6308,"Man Who Never Was, The",0049471,1956,3
6641,High Society,0049314,1956,3
7394,Calle mayor [Main Street],0049043,1956,3
7442,"Man Who Knew Too Much, The",0049470,1956,2
8314,Flowing,0049537,1956,3
8358,"Unguarded Moment, The",0049904,1956,1
8398,Eyewitness,0049196,1956,3
8872,Sissi - The Young Empress,0049762,1956,3
9055,La banda degli onesti,0048981,1956,2
9719,"Captain from Kopenick, The",0049293,1956,1
9993,Le coup du berger,0049095,1956,3
10346,Autumn Leaves,0048967,1956,3
10348,Baby Doll,0048973,1956,3
10623,Yield to the Night,0049019,1956,3
10760,Love Me Tender,0049452,1956,2
10780,Her Bridal Night,0049483,1956,3
11091,It Conquered the World,0049370,1956,3
11190,7 Men from Now,0049743,1956,1
302,12 Angry Men,0050083,1957,0
965,"True Story of Jesse James, The",0051114,1957,2
993,Desk Set,0050307,1957,3
1015,"Cranes Are Flying, The",0050634,1957,3
1291,"Incredible Shrinking Man, The",0050539,1957,0
1274,Paths of Glory,0050825,1957,0
1121,Old Yeller,0050798,1957,1
1660,Three Faces of Eve,0051077,1957,0
1747,Funny Face,0050419,1957,3
1765,Nights of Cabiria,0050783,1957,3
1800,Kanal,0050585,1957,1
1989,"Enemy Below, The",0050356,1957,0
2043,"Seventh Seal, The",0050976,1957,1
2160,Night of the Demon,0050766,1957,3
2301,Sweet Smell of Success,0051036,1957,1
2420,Fire Down Below,0050397,1957,0
2429,"Heaven Knows, Mr. Allison",0050490,1957,0
2520,Smultronst&auml;llet (Wild Strawberries),0050986,1957,2
2578,Sayonara,0050933,1957,2
2895,Tammy and the Bachelor,0051051,1957,3
2981,"Bridge on the River Kwai, The",0050212,1957,1
3007,"Prince and the Showgirl, The",0050861,1957,3
3429,An Affair to Remember,0050105,1957,2
3994,Oedipus Rex,0050792,1957,1
4552,A Face in the Crowd,0050371,1957,1
4559,Sorority Girl,0050998,1957,3
4933,Witness for the Prosecution,0051201,1957,1
6624,"Mysterians, The",0050251,1957,3
7017,Kiss Them for Me,0050599,1957,2
7136,Forty Guns,0050407,1957,2
7165,Throne of Blood,0050613,1957,0
7420,Amanecer en Puerta Oscura,0050116,1957,3
8321,El vampiro,0051151,1957,3
8685,Island in the Sun,0050549,1957,3
8736,Kronos,0050610,1957,0
9006,Danger stalks near,0050421,1957,3
10475,La Parisienne,0051133,1957,2
10594,"Guns of Fort Petticoat, The",0050470,1957,2
609,Vertigo,0052357,1958,1
1572,M&auml;dchen in Uniform,0051964,1958,3
1247,"Fabulous World of Jules Verne, The",0052374,1958,0
1255,"Vikings, The",0052365,1958,2
1363,Run Silent Run Deep,0052151,1958,0
1364,Teacher&#39;s Pet,0052278,1958,1
2281,"Fly, The",0051622,1958,2
2373,"Day the Sky Exploded, The",0051951,1958,1
2476,Dracula (Horror of Dracula),0051554,1958,3
2585,"Wild Women of Wongo, The",0052394,1958,3
2763,"Screaming Skull, The",0052169,1958,2
2823,Mon Oncle,0050706,1958,3
3146,Touch of Evil,0052311,1958,1
3056,Gigi,0051658,1958,2
3238,"Defiant Ones, The",0051525,1958,0
3321,Auntie Mame,0051383,1958,3
3926,Separate Tables,0052182,1958,3
3977,South Pacific,0052225,1958,3
4211,Indiscreet,0051773,1958,3
4410,I Bury the Living,0051755,1958,1
4849,"Inn of the Sixth Happiness, The",0051776,1958,3
6012,Cat on a Hot Tin Roof,0051459,1958,3
6938,Love Is My Profession,0051579,1958,3
7054,Blood of the Vampire,0051422,1958,0
7135,"Hidden Fortress, The",0051808,1958,0
7606,It! The Terror from Beyond Space,0051786,1958,1
8344,Brink of Life,0052017,1958,3
8450,I Want To Live!,0051758,1958,3
10341,Marjorie Morningstar,0051911,1958,3
10521,Some Came Running,0052218,1958,2
10562,"Female, The",0051608,1958,2
10570,King Creole,0051818,1958,1
10789,"Night Heaven Fell, The",0050193,1958,3
236,"400 Blows, The",0053198,1959,0
474,Sleeping Beauty,53285,1959,3
1419,Ben-Hur,0052618,1959,3
1256,Journey to the Center of the Earth,0052948,1959,1
1555,"Nun&#39;s Story, The",0053131,1959,3
1591,Darby O&#39;Gill and the Little People,0052722,1959,3
2023,Some Like It Hot,0053291,1959,3
2095,Imitation of Life,0052918,1959,3
2228,North By Northwest,0053125,1959,1
2645,"Suddenly, Last Summer",0053318,1959,3
2796,"Giant Gila Monster, The",0052846,1959,3
3119,Araya,0051372,1959,3
3166,"Tingler, The",0053363,1959,1
3442,Come Dance with Me!,0053428,1959,3
3525,Good Morning (Ohay&ocirc;),0053134,1959,3
3608,"Great War, The",0052861,1959,1
4050,Ghost of Dragstrip Hollow,0052844,1959,3
4065,A Bucket of Blood,0052655,1959,2
4199,Anatomy of a Murder,0052561,1959,1
4373,House on Haunted Hill,0051744,1959,3
4392,"Wasp Woman, The",0054462,1959,3
4523,"Bat, The",0052602,1959,3
6405,Gidget,0052847,1959,3
6645,Battle in Outer Space,0053388,1959,1
6833,Apur Sansar,0052572,1959,0
6901,Rio Bravo,0053221,1959,1
8392,Pillow Talk,0053172,1959,3
8677,"World, The Flesh and The Devil, The",0053454,1959,0
9161,Plan 9 from Outer Space,0052077,1959,1
9169,Night of the Ghouls,0156843,1959,1
9209,Sleeping Beauty,0053285,1959,3
9379,"Bridge, The",0052654,1959,3
10782,Babette Goes to War,0052595,1959,3
10966,Ballada o soldate,0052600,1959,1
11186,Ride Lonesome,0053220,1959,0
590,Where the Boys Are,0054469,1960,2
656,Les yeux sans visage,0053459,1960,3
799,A bout de souffle,0053472,1960,0
1295,"Magnificent Seven, The",0054047,1960,0
1273,Spartacus,0054331,1960,2
1712,Inherit the Wind,0053946,1960,3
1995,"Apartment, The",0053604,1960,3
2039,Psycho,0054215,1960,3
2144,Exodus,0053804,1960,3
2546,Let&#39;s Make Love,0054022,1960,2
2808,Late Autumn,0053579,1960,3
2950,Body in the Web,0054333,1960,3
2988,Rocco and His Brothers,0054248,1960,2
3286,Black Sunday,0054067,1960,3
3294,Testament of Orpheus,0054377,1960,1
3328,Jigoku (Hell or The Sinners of Hell),0154683,1960,3
3634,"City of the Dead, The",0053719,1960,3
3827,Zazie dans le metro,0054494,1960,3
4117,Make Mine Mink,0054049,1960,3
5122,"Truth, The",0054452,1960,3
5123,"Story of Ruth, The",0054343,1960,3
5380,"Virgin Spring, The",0053976,1960,3
6146,Wild River,0054476,1960,3
6080,La Dolce Vita,0053779,1960,2
6756,La ciociara,0054749,1960,3
6796,Peeping Tom,0054167,1960,2
6854,Le Trou,0054407,1960,0
8275,"Brides of Dracula, The",0053677,1960,3
8367,Shoot the Piano Player,0054389,1960,2
8566,School for Scoundrels,0054279,1960,1
8992,Conspiracy of Hearts,0053732,1960,3
9026,Nerve on Sunday,0054198,1960,2
9207,First Spaceship on Venus,0053250,1960,1
9338,"Time Machine, The",0054387,1960,0
9894,"Bad Sleep Well, The",0054460,1960,1
9992,Les Bonnes Femmes,0053666,1960,3
10170,Last Woman on Earth,0054017,1960,0
10351,L&#39;avventura,0053619,1960,3
10449,"World of Suzie Wong, The",0054483,1960,2
10761,G.I. Blues,0053848,1960,2
10762,Flaming Star,0053825,1960,1
10855,Heller in Pink Tights,0053902,1960,2
660,Yojimbo,0055630,1961,1
833,"Children&#39;s Hour, The",0054743,1961,3
1292,"Phantom Planet, The",0055294,1961,0
1191,Breakfast at Tiffany&#39;s,0054698,1961,2
1257,Mysterious Island,0055207,1961,0
1165,Underworld U.S.A.,0055571,1961,3
1171,One Hundred and One Dalmatians,0055254,1961,3
1546,El Cid,0054847,1961,1
1365,"Misfits, The",0055184,1961,3
1958,"Hustler, The",0054997,1961,0
2392,"One, Two, Three",0055256,1961,3
2560,West Side Story,0055614,1961,3
2797,"Beast of Yucca Flats, The",0054673,1961,0
3724,Blue Hawaii,0054692,1961,3
3909,Paris Blues,0055278,1961,3
4198,Splendor in the Grass,0055471,1961,3
4539,A Taste of Honey,0055506,1961,3
4580,"Parent Trap, The",0055277,1961,3
5485,A Raisin in the Sun,0055353,1961,3
5797,Snow White and the Three Stooges,0055458,1961,3
6102,La Notte,0054130,1961,3
6448,Mothra,0055198,1961,0
6539,A Woman Is a Woman,0055572,1961,0
6653,"Guns of Navarone, The",0054953,1961,1
7344,"Curse of the Werewolf, The",0054777,1961,3
7798,"Leon Morin, Priest",0055082,1961,3
7831,Accattone,0054599,1961,3
7968,Through a Glass Darkly,0055499,1961,0
8019,"Innocents, The",0055018,1961,3
8676,Flame in the Streets,0054879,1961,3
9268,Lola,0055093,1961,2
9607,King of Kings,0055047,1961,3
10476,"Please, Not Now!",0054700,1961,3
10493,Flower Drum Song,0054885,1961,2
10670,Why Bother to Knock,0055621,1961,2
10766,Wild in the Country,0055623,1961,3
10919,Girls of the Night,0203040,1961,3
11141,Girl with a suitcase,0054225,1961,1
237,Jules and Jim,0055032,1962,1
691,Ivanovo detstvo,0056111,1962,1
1042,Lawrence of Arabia,0056172,1962,0
1298,What Ever Happened to Baby Jane?,0056687,1962,3
1279,Lolita,0056193,1962,3
1108,To Kill a Mockingbird,0056592,1962,3
1613,"Day of the Triffids, The",0055894,1962,3
1954,"Manchurian Candidate, The",0056218,1962,1
2183,"Trial, The",0057427,1962,1
2430,"Music Man, The",0056262,1962,3
2591,Carnival of Souls,0055830,1962,3
2609,Cleo from 5 to 7,0055852,1962,3
2762,"Brain That Wouldn&#39;t Die, The",0052646,1962,2
3079,Gypsy,0056048,1962,3
3160,"Trial of Joan of Arc, The",0059616,1962,0
3829,"L-Shaped Room, The",0057239,1962,3
3845,La Jetee,0056119,1962,0
4407,"Devil&#39;s Hand, The",0055902,1962,2
4481,Les dimanches de Ville d&#39;Avray,0055910,1962,3
4513,That Touch of Mink,0056575,1962,2
4637,Dr. No,0055928,1962,1
5686,"Miracle Worker, The",0056241,1962,3
6119,King Kong vs. Godzilla,0056142,1962,3
6332,Hatari!,0056059,1962,3
6516,"Loneliness of the Long Distance Runner, The",0056194,1962,3
7120,Boccaccio &acute;70,0055805,1962,2
7159,Advise &amp; Consent,0055728,1962,3
7312,War of the Buttons,0054949,1962,0
7440,Cartouche,0055832,1962,1
7588,Atraco a las tres,0055763,1962,1
8673,Walk on the Wild Side,0056671,1962,3
8849,Vivre Sa Vie,0056663,1962,3
9106,"Longest Day, The",0056197,1962,0
9690,"Treasure of the Silver Lake, The",0056452,1962,1
9920,Antoine and Colette,1180329,1962,0
9818,Hara-Kiri,0056058,1962,0
10349,L&#39;eclisse,0056736,1962,3
10522,"Exterminating Angel, The",0056732,1962,3
10533,Love on a Pillow,0056404,1962,3
10576,Only Two Can Play,0056308,1962,3
10765,Follow That Dream,0055992,1962,3
10777,Kid Galahad,0056138,1962,1
10794,Girls! Girls! Girls!,0056023,1962,2
10928,Adieu Philippine,0143088,1962,3
10980,"Wonderful World of the Brothers Grimm, The",0056700,1962,3
202,"Great Escape, The",0057115,1963,0
607,Irma la Douce,0057187,1963,2
